id,temp_range,head,head_image,head_color,head_material,head_style,head_vector,outerwear,outerwear_image,outerwear_color,outerwear_material,outerwear_style,outerwear_vector,top,top_image,top_color,top_material,top_style,top_vector,bottom,bottom_image,bottom_color,bottom_material,bottom_style,bottom_vector,shoes,shoes_image,shoes_color,shoes_material,shoes_style,shoes_vector,general_vector
3140,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_69_shoes_vector_92
3141,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_70_shoes_vector_89
3142,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_70_shoes_vector_90
3143,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_70_shoes_vector_91
3144,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_70_shoes_vector_92
3145,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_71_shoes_vector_89
3146,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_71_shoes_vector_90
3147,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_71_shoes_vector_91
3148,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_71_shoes_vector_92
3149,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_72_shoes_vector_89
3150,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_72_shoes_vector_90
3151,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_72_shoes_vector_91
3152,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,White Polo Shirt,white_polo_shirt.png,white,cotton,business,tops_vector_49,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_49_bottoms_vector_72_shoes_vector_92
3153,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_69_shoes_vector_89
3154,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_69_shoes_vector_90
3155,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_69_shoes_vector_91
3156,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_69_shoes_vector_92
3157,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_70_shoes_vector_89
3158,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_70_shoes_vector_90
3159,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_70_shoes_vector_91
3160,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_70_shoes_vector_92
3161,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_71_shoes_vector_89
3162,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_71_shoes_vector_90
3163,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_71_shoes_vector_91
3164,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Cycling Shorts,cycling_shorts.png,blue,denim,casual,bottoms_vector_71,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_71_shoes_vector_92
3165,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_72_shoes_vector_89
3166,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_72_shoes_vector_90
3167,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_72_shoes_vector_91
3168,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Beige V-Neck Tee,beige_v_neck_tee.png,beige,cotton,casual,tops_vector_50,Gray Denim Shorts,gray_denim_shorts.png,grey,denim,casual,bottoms_vector_72,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_50_bottoms_vector_72_shoes_vector_92
3169,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_51_bottoms_vector_69_shoes_vector_89
3170,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_51_bottoms_vector_69_shoes_vector_90
3171,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Lightweight Boots,black_lightweight_boots.png,black,leather,grunge,shoes_vector_91,general_head_vector_13_outerwear_vector_34_tops_vector_51_bottoms_vector_69_shoes_vector_91
3172,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,White High-Waisted Jeans,white_high_waisted_jeans.png,white,denim,retro,bottoms_vector_69,Black Running Shoes,black_running_shoes.png,black,suede,streetwear,shoes_vector_92,general_head_vector_13_outerwear_vector_34_tops_vector_51_bottoms_vector_69_shoes_vector_92
3173,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,White Heeled Pumps,white_heeled_pumps.png,white,leather,retro,shoes_vector_89,general_head_vector_13_outerwear_vector_34_tops_vector_51_bottoms_vector_70_shoes_vector_89
3174,10_20,White Baseball Cap,white_baseball_cap.png,white,cotton,sport,head_vector_13,Blue Denim Jacket,blue_denim_jacket.png,blue,denim,casual,outerwear_vector_34,Gray Pocket Tee,gray_pocket_tee.png,grey,cotton,grunge,tops_vector_51,Gray Straight Jeans,gray_straight_jeans.png,grey,denim,grunge,bottoms_vector_70,Low-Top White Sneakers,low_top_white_sneakers.png,white,leather,business,shoes_vector_90,general_head_vector_13_outerwear_vector_34_tops_vector_51_bottoms_vector_70_shoes_vector_90
